molecule_id,spectrum_id,training_sources,matching_structure_count,top_prediction_matches,training_keys
m_3ba5ce,s_8d6d8940,enveda-180,1,True,XBQXIRUUMVIDPQ
m_3ba5ce,s_2d97f7ed,enveda-180,1,True,XBQXIRUUMVIDPQ
m_0d3550,s_da671855,enveda-180,1,True,XCKZLGXMYHDCSI
m_0d3550,s_34a364ca,enveda-180,1,True,XCKZLGXMYHDCSI
m_0d3550,s_62602253,enveda-180,1,True,XCKZLGXMYHDCSI
m_0d3550,s_50716bf2,enveda-180,1,True,XCKZLGXMYHDCSI
m_8d75c7,s_95c84edd,enveda-180,1,True,XELBQXJBXYPYDA
m_f24d72,s_8654751a,enveda-180,1,True,XGGTYXMAURHMQJ
m_145679,s_d3833572,enveda-180,1,True,XHTLRVHKUGTNCU
m_145679,s_7e0f0e6d,enveda-180,1,True,XHTLRVHKUGTNCU
m_145679,s_112ad6b0,enveda-180,1,True,XHTLRVHKUGTNCU
m_273696,s_e743e73a,enveda-180,1,True,XHYSJRMZDTUBFU
m_273696,s_b7aadc3e,enveda-180,1,True,XHYSJRMZDTUBFU
m_b81b9d,s_362fe2b8,enveda-180,1,True,XMJZAPGEHJVAAU
m_bda18e,s_51775cd5,enveda-180,1,True,XMZNECJZCVWFFJ
m_bda18e,s_2bbff51c,enveda-180,1,True,XMZNECJZCVWFFJ
m_bda18e,s_b754b0d2,enveda-180,1,True,XMZNECJZCVWFFJ
m_e138be,s_229fa988,enveda-180,1,True,XNXGJSRKJJBFSV
m_e138be,s_a3bf7bf5,enveda-180,1,True,XNXGJSRKJJBFSV
m_e138be,s_7239330a,enveda-180,1,True,XNXGJSRKJJBFSV
m_f22b14,s_25cbef9a,enveda-180,1,True,XOCFKCNPYIXCOC
m_3db789,s_5c8aa78a,enveda-180,1,True,WJTGKVMGWXXGPP
m_0d463f,s_a337ffc9,enveda-180,1,True,WJVHIGLVZZSOCT
m_aec773,s_26a32ea4,enveda-180,1,True,WOEKVPJWWOVPTR
m_e80818,s_dd1155e1,enveda-180,1,True,WOPLJFAYDXHONZ
m_e80818,s_b88d477f,enveda-180,1,True,WOPLJFAYDXHONZ
m_f8bf38,s_85c00d91,enveda-180,1,True,WPGRORCSWRAMGG
m_f8bf38,s_4dbbc309,enveda-180,1,True,WPGRORCSWRAMGG
m_ab91a8,s_ba15edae,enveda-180,1,True,WRDOCCALIQYITN
m_d6c1c0,s_3adbe0b3,enveda-180,1,True,WVMYQHUOGODKOE
m_3ba5ce,s_a7b6aff3,enveda-180,1,True,XBQXIRUUMVIDPQ
m_f24d72,s_9a9306bf,enveda-180,1,True,XGGTYXMAURHMQJ
m_89b9d2,s_98dd6a22,enveda-180,1,True,XMFDMNSNFJAPFH
m_89b9d2,s_70a40857,enveda-180,1,True,XMFDMNSNFJAPFH
m_3aa487,s_010ad64d,enveda-180,1,True,YFVXOZQXIVJJLN
m_3aa487,s_c0c6baf2,enveda-180,1,True,YFVXOZQXIVJJLN
m_b8415b,s_d64b4581,enveda-180,1,True,YPKRFGSSBQJNBV
m_b8415b,s_416f428f,enveda-180,1,True,YPKRFGSSBQJNBV
m_217b19,s_6394200a,enveda-180,1,True,XUULQHBQICABMD
m_217b19,s_081f9dab,enveda-180,1,True,XUULQHBQICABMD
m_217b19,s_19286486,enveda-180,1,True,XUULQHBQICABMD
m_9fcc62,s_51a0d9f2,enveda-180,1,True,XVDZCUVCLQGTHM
m_9fcc62,s_02afe693,enveda-180,1,True,XVDZCUVCLQGTHM
m_9fcc62,s_3490c8d7,enveda-180,1,True,XVDZCUVCLQGTHM
m_3f8028,s_faecffc9,enveda-180,1,True,XXQOMTWTRBZRQN
m_3f8028,s_60907f51,enveda-180,1,True,XXQOMTWTRBZRQN
m_3f8028,s_29248346,enveda-180,1,True,XXQOMTWTRBZRQN
m_3f8028,s_fde7a4bf,enveda-180,1,True,XXQOMTWTRBZRQN
m_45d613,s_fb829bca,enveda-180,1,True,XYDIBBKYYQVRTA
m_45d613,s_e001a4aa,enveda-180,1,True,XYDIBBKYYQVRTA
m_45d613,s_7849d50d,enveda-180,1,True,XYDIBBKYYQVRTA
m_abbd02,s_aae89640,enveda-180,1,True,XZNSDHAVANRSHH
m_abbd02,s_3e1c5e65,enveda-180,1,True,XZNSDHAVANRSHH
m_abbd02,s_a8d799c5,enveda-180,1,True,XZNSDHAVANRSHH
m_abbd02,s_d0821b3b,enveda-180,1,True,XZNSDHAVANRSHH
m_466863,s_2e12b8b0,enveda-180,1,True,YBDPMHDQYJOWRF
m_95e8da,s_c5ebb9e7,enveda-180,1,True,YDGNZQSAOYJEFG
m_95e8da,s_bc45b946,enveda-180,1,True,YDGNZQSAOYJEFG
m_95e8da,s_54691836,enveda-180,1,True,YDGNZQSAOYJEFG
m_c772b8,s_17e2b719,enveda-180,1,True,YDVJCUOPVIFTAU
m_c886af,s_f5b57c26,enveda-180,1,True,YDWBNVYNVLNQEF
m_1700bc,s_ab232c95,enveda-180,1,True,YEQMZNQFHOZDPF
m_1700bc,s_f4db3226,enveda-180,1,True,YEQMZNQFHOZDPF
m_1700bc,s_2ea545ea,enveda-180,1,True,YEQMZNQFHOZDPF
m_1700bc,s_04b2da37,enveda-180,1,True,YEQMZNQFHOZDPF
m_7d4c58,s_057a0897,enveda-180,1,True,YFONCEQCADAJEG
m_e17598,s_d921493f,enveda-180,1,True,YFTRWIAJTVJRER
m_e17598,s_a12d3e52,enveda-180,1,True,YFTRWIAJTVJRER
m_e17598,s_0305f6f0,enveda-180,1,True,YFTRWIAJTVJRER
m_e17598,s_a3d190f9,enveda-180,1,True,YFTRWIAJTVJRER
m_3aa487,s_3e15f44d,enveda-180,1,True,YFVXOZQXIVJJLN
m_3aa487,s_94fd12fa,enveda-180,1,True,YFVXOZQXIVJJLN
m_8d374f,s_c840b1bc,enveda-180,1,True,YGZAXSCUWJNBQI
m_8d374f,s_1e47931e,enveda-180,1,True,YGZAXSCUWJNBQI
m_bf639c,s_94c0aee1,enveda-180,1,True,YIUSFRMITVPAOT
m_bf639c,s_1c82ae44,enveda-180,1,True,YIUSFRMITVPAOT
m_ced31c,s_1b24094a,enveda-180,1,True,YKQNKTBLMPMQPY
m_02d188,s_a2014fe5,enveda-180,1,True,YNFIWOOHGPIULO
m_02d188,s_c892f488,enveda-180,1,True,YNFIWOOHGPIULO
m_34c00a,s_547eec5c,enveda-180,1,True,YNJFTEREKVHYTM
m_34c00a,s_c471c681,enveda-180,1,True,YNJFTEREKVHYTM
m_895051,s_a7d6af4e,enveda-180,1,True,YOXZAESJZHJENU
m_895051,s_f4b06c92,enveda-180,1,True,YOXZAESJZHJENU
m_b8415b,s_6b577bee,enveda-180,1,True,YPKRFGSSBQJNBV
m_b8415b,s_2bacf115,enveda-180,1,True,YPKRFGSSBQJNBV
m_b8415b,s_2a46ccd2,enveda-180,1,True,YPKRFGSSBQJNBV
m_b8415b,s_9d925254,enveda-180,1,True,YPKRFGSSBQJNBV
m_53dfe2,s_f6dd3e7e,enveda-180,1,True,YPSWGKKVWJKYFL
m_53dfe2,s_05d9e681,enveda-180,1,True,YPSWGKKVWJKYFL
m_53dfe2,s_b9b70de5,enveda-180,1,True,YPSWGKKVWJKYFL
m_53dfe2,s_37db9e41,enveda-180,1,True,YPSWGKKVWJKYFL
m_0a8bf5,s_26248adb,enveda-180,1,True,YPVSUQKROJOREX
m_0a8bf5,s_e2cc34db,enveda-180,1,True,YPVSUQKROJOREX
m_eff2fa,s_5d80a42e,enveda-180,1,True,YTIQLTCTMSQMBU
m_eff2fa,s_2d9c3674,enveda-180,1,True,YTIQLTCTMSQMBU
m_bd907b,s_e50ad944,enveda-180,1,True,YYQBBSDETBPLIP
m_bd907b,s_dc687f51,enveda-180,1,True,YYQBBSDETBPLIP
m_c8934f,s_b9e2d25a,enveda-180,1,True,YZLGYVKRSZQOBL
m_15dab4,s_7e1a6518,enveda-180,1,True,ZCHLWNAFOZCNOT
m_15dab4,s_a5437989,enveda-180,1,True,ZCHLWNAFOZCNOT
m_15dab4,s_8b662c82,enveda-180,1,True,ZCHLWNAFOZCNOT
m_fd693e,s_2a02cb2c,enveda-180,1,True,YXICYHZCKZVFPA
m_9fcc62,s_6d1ebf09,enveda-180,1,True,XVDZCUVCLQGTHM
m_c886af,s_1a836541,enveda-180,1,True,YDWBNVYNVLNQEF
m_c886af,s_8b076d6b,enveda-180,1,True,YDWBNVYNVLNQEF
m_f55e93,s_51fc4eb3,enveda-180,1,True,YFALWUQRXNNCKF
m_f55e93,s_4651b8d5,enveda-180,1,True,YFALWUQRXNNCKF
m_f55e93,s_9c83bc43,enveda-180,1,True,YFALWUQRXNNCKF
m_77b2b0,s_4566488f,enveda-180,1,True,YKEYDRKEBIICNJ
m_77b2b0,s_c01c3f43,enveda-180,1,True,YKEYDRKEBIICNJ
m_9c4788,s_8b282588,enveda-180,1,True,YPEKJNLCFXOAOU
m_9c4788,s_bd1944f2,enveda-180,1,True,YPEKJNLCFXOAOU
m_b8415b,s_3df246e9,enveda-180,1,True,YPKRFGSSBQJNBV
m_b8415b,s_2e405521,enveda-180,1,True,YPKRFGSSBQJNBV
m_773a95,s_2e519436,enveda-180,1,True,YSGWRDFJJPJFGM
m_fb6996,s_c33144f6,enveda-180,1,True,ZDOGVEXDJNZMDW
m_fb6996,s_5914729b,enveda-180,1,True,ZDOGVEXDJNZMDW
m_6f127a,s_384d0f10,enveda-180,1,True,ZDNOOSFNHAGRGE
m_6f127a,s_69b92001,enveda-180,1,True,ZDNOOSFNHAGRGE
m_6f127a,s_c2744949,enveda-180,1,True,ZDNOOSFNHAGRGE
m_6f127a,s_478298db,enveda-180,1,True,ZDNOOSFNHAGRGE
m_fb6996,s_51710939,enveda-180,1,True,ZDOGVEXDJNZMDW
m_fb6996,s_a8aafb8f,enveda-180,1,True,ZDOGVEXDJNZMDW
m_fb6996,s_607f0458,enveda-180,1,True,ZDOGVEXDJNZMDW
m_75dece,s_72fdf2e5,enveda-180,1,True,ZDSYMYMRBUCAQL
m_75dece,s_0d00a1f4,enveda-180,1,True,ZDSYMYMRBUCAQL
m_75dece,s_db96630b,enveda-180,1,True,ZDSYMYMRBUCAQL
m_cc95e9,s_e3ce5872,enveda-180,1,True,ZEKAZWXTWGJJQW
m_cc95e9,s_1239ffcf,enveda-180,1,True,ZEKAZWXTWGJJQW
m_cc95e9,s_0293dca4,enveda-180,1,True,ZEKAZWXTWGJJQW
m_3ae355,s_574f5261,enveda-180,1,True,ZGKNOHCVLHJTAT
m_3ae355,s_43d445f7,enveda-180,1,True,ZGKNOHCVLHJTAT
m_64030c,s_740e40e6,enveda-180,1,True,ZHBRHGBKBYRCCB
m_64030c,s_eac7e2fb,enveda-180,1,True,ZHBRHGBKBYRCCB
m_64030c,s_8c14f4ec,enveda-180,1,True,ZHBRHGBKBYRCCB
m_d3998e,s_f3fcd869,enveda-180,1,True,ZHUJRZLTWWIRAM
m_d3998e,s_bd8450b5,enveda-180,1,True,ZHUJRZLTWWIRAM
m_d3998e,s_4f9c1bbb,enveda-180,1,True,ZHUJRZLTWWIRAM
m_8c72d4,s_ce3960d3,enveda-180,1,True,ZJMFNSHFQVQCOO
m_8c72d4,s_1822a522,enveda-180,1,True,ZJMFNSHFQVQCOO
m_8c72d4,s_fd951314,enveda-180,1,True,ZJMFNSHFQVQCOO
m_8071e1,s_07bbc0d5,enveda-180,1,True,ZMCOKGUCCPLYOC
m_8071e1,s_9905dfef,enveda-180,1,True,ZMCOKGUCCPLYOC
m_8071e1,s_435842d5,enveda-180,1,True,ZMCOKGUCCPLYOC
m_8071e1,s_e6c35faa,enveda-180,1,True,ZMCOKGUCCPLYOC
m_b8a6f4,s_d8967838,enveda-180,1,True,ZNLJCDDGZMATBH
m_b8a6f4,s_39f41c0d,enveda-180,1,True,ZNLJCDDGZMATBH
m_b8a6f4,s_6f232fde,enveda-180,1,True,ZNLJCDDGZMATBH
m_d56a4e,s_2f2bbf9a,enveda-180,1,True,ZOMXSKZSKGEFJG
m_d56a4e,s_00faf4a2,enveda-180,1,True,ZOMXSKZSKGEFJG
m_d56a4e,s_4b95ddd2,enveda-180,1,True,ZOMXSKZSKGEFJG
m_d56a4e,s_686a2a9d,enveda-180,1,True,ZOMXSKZSKGEFJG
m_90baa7,s_e8570e51,enveda-180,1,True,ZPWVBWJSYCGPPX
m_b43690,s_bfe8463c,enveda-180,1,True,ZQYSNVGPCFIKBW
m_b43690,s_19f00e2f,enveda-180,1,True,ZQYSNVGPCFIKBW
m_b43690,s_9dcb6bc6,enveda-180,1,True,ZQYSNVGPCFIKBW
m_fd4556,s_adcf5638,enveda-180,1,True,ZTUPWBDVJVOPSX
m_fd4556,s_187de5bb,enveda-180,1,True,ZTUPWBDVJVOPSX
m_fd4556,s_2c237a9d,enveda-180,1,True,ZTUPWBDVJVOPSX
m_254f59,s_73df0091,enveda-180,1,True,ZVZUUTMMBJJZMV
m_254f59,s_53a67f6f,enveda-180,1,True,ZVZUUTMMBJJZMV
m_1712db,s_10399aba,enveda-180,1,True,ZVZWZVRNNRJNEP
m_1712db,s_026957a7,enveda-180,1,True,ZVZWZVRNNRJNEP
m_fb2bcc,s_46cc497b,enveda-180,1,True,ZXOZBQFASLIOEJ
m_fb2bcc,s_880ac982,enveda-180,1,True,ZXOZBQFASLIOEJ
m_f7002e,s_2dae9a6b,enveda-180,1,True,ZYXPBTMVBFELSB
m_f7002e,s_cdee3533,enveda-180,1,True,ZYXPBTMVBFELSB
m_f7002e,s_b349a5c1,enveda-180,1,True,ZYXPBTMVBFELSB
m_f7302f,s_b7fff020,enveda-180,1,True,ZZBLORAZCVZBTR
m_f7302f,s_b5b51633,enveda-180,1,True,ZZBLORAZCVZBTR
m_f7302f,s_d6600ae9,enveda-180,1,True,ZZBLORAZCVZBTR
m_f7302f,s_8923c923,enveda-180,1,True,ZZBLORAZCVZBTR
m_75dece,s_5ca87560,enveda-180,1,True,ZDSYMYMRBUCAQL
m_75dece,s_eeb94f8f,enveda-180,1,True,ZDSYMYMRBUCAQL
m_d3998e,s_b7e0653b,enveda-180,1,True,ZHUJRZLTWWIRAM
m_b8a6f4,s_a730d43b,enveda-180,1,True,ZNLJCDDGZMATBH
m_b8a6f4,s_dc51c0b0,enveda-180,1,True,ZNLJCDDGZMATBH
m_1712db,s_fbc2c3c4,enveda-180,1,True,ZVZWZVRNNRJNEP
